X1,X2,Y
0.9735311049113372,0.9471000281191855,0.0
0.7972389280042483,0.6359302121949703,0.0
0.09642801460729533,0.05507826538496868,0.0
0.943280665792298,0.8666824451238483,0.0
0.442513421024331,0.27873868280167774,0.0
0.8856468720811538,0.781113970660749,0.0
0.7534430179058113,0.586309519441183,0.0
0.6321780603157198,0.4584435293913923,0.0
0.9539421976654502,0.8932209002405722,0.0
0.2773502172430313,0.16067734232139064,0.0
0.8172340878434202,0.6949962648005598,0.0
0.898028474537134,0.8497312831145036,0.0
0.9648698429443728,0.9287776395165003,0.0
0.9404528715728874,0.8491197138591876,0.0
0.7119960621006803,0.5039460769042992,0.0
0.5510100403260431,0.3530084248748831,0.0
0.0066222713212156226,0.02402127535439591,0.0
0.7638279420191746,0.6201203046698404,0.0
0.38423550405341567,0.22215614407134937,0.0
0.8659166895525242,0.745781554875473,0.0
0.8045612592131316,0.66340441205637,0.0
0.23840890337892562,0.14307120217640557,0.0
0.951179797567668,0.8856319184629492,0.0
0.8152152715477196,0.6803842839852862,0.0
0.18243789293128487,0.09557094631042014,0.0
0.9852789535159175,0.9718625441815945,0.0
0.8971055578351753,0.9277347501124403,0.0
0.5938500076405758,0.40218353219663194,0.0
0.9621367168995462,0.9133697995589383,0.0
0.6871654077584511,0.4830986623271789,0.0
0.7716728702699797,0.5998680551397546,0.0
0.6584618584579779,0.5251397507531612,0.0
0.846932012202677,0.7129542961216673,0.0
0.8909998298556338,0.7926057288649557,0.0
0.4913061088992837,0.31577685339248174,0.0
0.9367371064322264,0.8370395006326248,0.0
0.9477029793537187,0.8766382719473335,0.0
0.3567467423644123,0.19128627698597844,0.0
0.699510085091383,0.5545290430323842,0.0
0.43712391498024805,0.23482618330510413,0.0
0.8214335269439238,0.7248327617198196,0.0
0.9121832292701696,0.8808156532454481,0.0
0.9573637191935741,0.9015828712860373,0.0
0.3135647910766445,0.17246536724295064,0.0
0.8868696383399076,0.8323589487577084,0.0
0.8590073461836562,0.7861159873876415,0.0
0.9698463787081718,0.9402032192308942,0.0
0.512573396993674,0.37111218401999074,0.0
0.7551161506153822,0.591401078305201,0.0
0.04635596504419459,0.038306425432808835,0.0
0.9722693342152612,0.9560074777901382,0.0
0.8753667182432988,0.7631950860526954,0.0
0.7821752975527717,0.6286157298774193,0.0
0.7975777178199804,0.6804892912633265,0.0
0.8617694824106891,0.87612775386408,0.0
0.4121596843260449,0.269815934780334,0.0
0.3398786039368431,0.2164195766782146,0.0
0.834778203118734,0.7454538024021405,0.0
0.9501357489738399,0.8794882162803006,0.0
0.7268888746729026,0.5827473971623629,0.0
0.5995427251757407,0.43655055381760455,0.0
0.8400584054533703,0.6918552604844173,0.0
0.12716204972025102,0.0778841341440852,0.0
0.9592569510415224,0.9211626068545774,0.0
0.4622947847901614,0.3023223098299807,0.0
0.20082442507163722,0.11911574729268214,0.0
0.7316985072627514,0.5518587214250372,0.0
0.9312385519914522,0.8652228574507644,0.0
0.7692725165163848,0.7296216041069965,0.0
0.5606741311409743,0.37347055033742355,0.0
0.7535148252680665,0.6634882212830276,0.0
0.5885450094879948,0.4930228757120789,0.0
0.775848964932549,0.6201924703887914,0.0
0.8240120641945105,0.7065684705128197,0.0
0.9387756106381454,0.8425942467978262,0.0
0.8960782277491636,0.8453891037167374,0.0
0.9605004580972928,0.9674972720158739,0.0
0.6522546754340744,0.5630772018872249,0.0
0.96269903516683,0.936514658108416,0.0
0.41405133504589753,0.22931160002816714,0.0
0.9427736598476716,0.856770480299751,0.0
0.8685985260004129,0.8207885148261543,0.0
0.9528897855708337,0.9274082211647244,0.0
0.8812162091216317,0.9059803593858289,0.0
0.9029444671428429,0.8599176095927089,0.0
0.46008598756357133,0.26040336408132797,0.0
0.9455553384996097,0.8727567380812279,0.0
0.9555784815688851,0.896573555157177,0.0
0.932142023758361,0.8932430786194944,0.0
0.9536447164434411,0.8888523018385175,0.0
0.8010012495936035,0.6580048750985481,0.0
0.3740342298000727,0.24650518578487612,0.0
0.15814954279829097,0.0840704368603195,0.0
0.28804895710537093,0.17745668417138222,0.0
0.8883614351173731,0.7873349876656792,0.0
0.26347336410401245,0.1235194463955492,0.0
0.553939210226316,0.404310150353075,0.0
0.7152084606046699,0.6060195402465545,0.0
0.6887521817434018,0.514120965559191,0.0
0.8179862851364127,0.6849390215463307,0.0
0.972438389055904,0.9822893636378931,0.0
0.9828654766463397,0.9638982156442661,0.0
0.6282115070632145,0.4238956204083328,0.0
0.32552159976803785,0.19890848156246194,0.0
0.8418892757504209,0.7049716797915568,0.0
0.9067560722421725,0.8316542019282633,0.0
0.685033643520813,0.47608534738969377,0.0
0.9632743712343145,0.9245010198946976,0.0
0.44773720084976076,0.3135839825119411,0.0
0.6560063086559663,0.48731386809657984,0.0
0.8068939156770459,0.7867973975854415,0.0
0.9488720650582464,0.8915954160475676,0.0
0.9512240436599172,0.8828341999239716,0.0
0.9452379491484876,0.8627017381114145,0.0
0.8226748415465502,0.6744382092754426,0.0
0.5026441136011307,0.3316413209246335,0.0
0.06358915340285232,0.04458883060406796,0.0
0.48618591527953126,0.2792200434470322,0.0
0.7461045127019367,0.6365754022519808,0.0
0.947491722182115,0.9182973663764549,0.0
0.9684245691488215,0.9467800782402487,0.0
0.9576426801538384,0.9102594335014021,0.0
0.2597457486433802,0.15875008481068875,0.0
0.4873255379763489,0.3585043621620982,0.0
0.6263919861252764,0.4868771973871261,0.0
0.8443132406468673,0.7621049994516289,0.0
0.5661008446207693,0.4233613894769591,0.0
0.988777088872317,0.9906442992431292,0.0
0.9653590300469267,0.9192655680401399,0.0
0.7127999849237584,0.5286794614099247,0.0
0.9571303494595399,0.9470867221858583,0.0
0.7589851067463617,0.5949415277785078,0.0
0.9588728909966086,0.905419835688357,0.0
0.6126598726303293,0.4077927821784546,0.0
0.7729606008492619,0.63311105665476,0.0
0.9394010072218378,0.8507749261823324,0.0
0.8340417243883583,0.7280744120499307,0.0
0.6344459069861647,0.5441659264484774,0.0
0.8555758462210244,0.727358770560793,0.0
0.3564460294979259,0.23184699381372914,0.0
0.7551896395576697,0.588640932744534,0.0
0.9691273323405255,0.9361339240183739,0.0
0.3395721269884112,0.15611420578944352,0.0
0.6349316638111632,0.4445524963575681,0.0
0.5258427160096343,0.4142064895926327,0.0
0.9347558704813855,0.8730942057123426,0.0
0.7064266384781644,0.5942808866566256,0.0
0.21562078782278715,0.12736827915346005,0.0
0.2989666568818262,0.18675006635649855,0.0
0.9400398194734486,0.8527042932747043,0.0
0.43232551911476114,0.29426376101661167,0.0
0.6967412930117781,0.49676008341592237,0.0
0.020911433105625488,0.02750695548705505,0.0
0.307239363515449,0.151873007375167,0.0
0.6118117873677672,0.4450696681986054,0.0
0.419203807007004,0.2502334234422625,0.0
0.7875886372321451,0.6991534533835987,0.0
0.8727020910764206,0.8096555081888238,0.0
0.9177439131846271,0.8601920081015938,0.0
0.8929200859975662,0.7977057436524433,0.0
0.7419684109198371,0.5648244779958466,0.0
0.9480450110849546,0.8824742298204051,0.0
0.7084494251878212,0.6540671993554711,0.0
0.6096002131694859,0.5124998434154883,0.0
0.3792881645145604,0.19835721189533206,0.0
0.8903894372537763,0.9169852698220065,0.0
0.9732071529919092,0.9513239486932021,0.0
0.5762239796557963,0.3890287817301971,0.0
0.38166212060173976,0.254960699022104,0.0
0.95273680561326,0.8866913919701659,0.0
0.8165110600623103,0.6829958006658865,0.0
0.7088107208390132,0.5704682631876168,0.0
0.5804886085793376,0.4481976591099457,0.0
0.8483546187642842,0.8144453720819782,0.0
0.5239168303133562,0.3445703523219749,0.0
0.9508939728740652,0.9406441110104606,0.0
0.4475778297208596,0.25250122884726783,0.0
0.8468229529805483,0.8542126032405665,0.0
0.9230964001923311,0.9075064116701219,0.0
0.6976251553015201,0.5361109043495617,0.0
0.003011294752236604,0.011147669866562904,0.0
0.7891724563928316,0.6640346901885575,0.0
0.4997101815631698,0.3015273276318232,0.0
0.8026717575061747,0.7337407619882713,0.0
0.7996071805934518,0.6387660989223057,0.0
0.96593759511756,0.9322675571268519,0.0
0.9055439082505002,0.8702561801546144,0.0
0.9549293910517763,0.8951250883222219,0.0
0.7663965468021351,0.625120611233032,0.0
0.9395247976694029,0.8761375368564942,0.0
0.6437380209583629,0.4602655497681337,0.0
0.9400466923890242,0.8457895945400848,0.0
0.2695216560096164,0.14049622924558608,0.0
0.6780385164055321,0.5966951349107075,0.0
0.9683659187774459,0.92904859693653,0.0
0.10792146755444787,0.06934097122999001,0.0
0.47400586756467067,0.34667369242441054,0.0
0.4803544997963044,0.3015270920811114,0.0
0.46740904528424976,0.275541936433702,0.0
0.9625289038246753,0.9070563204773389,0.0
0.7836300369040544,0.6162771578804839,0.0
0.9539587453154653,0.8904790265358515,0.0
0.8572087025338365,0.7697791880796389,0.0
0.956446121522711,0.8985424766227047,0.0
0.5795785710828837,0.4324399657071592,0.0
0.7398681428309549,0.6898196434170039,0.0
0.89984461810871,0.8534708573094072,0.0
0.39366050522698115,0.2657772034181125,0.0
0.724905866789524,0.5330699120231144,0.0
0.7335766798863764,0.6053575065717124,0.0
0.9357991922870775,0.8345833741648326,0.0
0.8991296286099396,0.8122705109761335,0.0
0.8162236728487674,0.6634851518207441,0.0
0.976264499938646,0.9648558708333475,0.0
0.9666025972077207,0.9419525417969992,0.0
0.23945716567799857,0.10958149949865446,0.0
0.9722985087082255,0.9435171312923456,0.0
0.8278744957514882,0.7159894742671047,0.0
0.9398407776948398,0.8850940771553996,0.0
0.9229526994370604,0.8544824682236586,0.0
0.16384202581116247,0.09694235912387837,0.0
0.8038678235540516,0.6964448237585543,0.0
0.517381468193807,0.314857985541842,0.0
0.3970530613809763,0.22967228476796342,0.0
0.3919432492349635,0.21185502617857616,0.0
0.5376030401214139,0.3864104228838215,0.0
0.9441363082918549,0.8684333889322673,0.0
0.7563468342408594,0.5919136944041606,0.0
0.3270447259258481,0.16707488864176923,0.0
0.7762893375734069,0.6814369784821214,0.0
0.6422143549832428,0.5053178803706311,0.0
0.8664894931126245,0.7975085531009071,0.0
0.21112955818459034,0.09770720636836223,0.0
0.6024632172593359,0.47960482601454624,0.0
0.8965721143998423,0.7848377321464706,0.0
0.8462539455816808,0.7407463372756748,0.0
0.8730317045965253,0.8891052767936705,0.0
0.9806147648062237,0.957638304147775,0.0
0.5279428419699518,0.36513973474147055,0.0
0.954090689191485,0.8994079291477678,0.0
0.9515077642900606,0.8838240737592031,0.0
0.6044085317266673,0.41351402270199106,0.0
0.6609433822227208,0.5098712097461039,0.0
0.8173836415745589,0.7533807919185288,0.0
0.8729179687512837,0.7800469190173254,0.0
0.9606802198576744,0.9286735030349406,0.0
0.5555406674677282,0.35610558666646475,0.0
0.6817234267698046,0.5325931691184069,0.0
0.5918370074527922,0.38479365006672533,0.0
0.8946354790620598,0.8426818324531208,0.0
0.07689427173437746,0.050931636463548674,0.0
0.8025688742898286,0.7145018261130995,0.0
0.6791113730489394,0.4986629391846574,0.0
0.45974858234358507,0.33442802556703033,0.0
0.29109104676446174,0.14535321757969388,0.0
0.8899990890860715,0.7905830763936409,0.0
0.957471826110801,0.9545168387265845,0.0
0.961163006703751,0.9112929847135023,0.0
0.5649168617169104,0.3849538511597491,0.0
0.7553321231094817,0.6012296775362636,0.0
0.7556962161782298,0.5900999130040466,0.0
0.8723223754019492,0.7570219300345555,0.0
0.7387302059508037,0.5812634442983404,0.0
0.775038585170628,0.6041116259109404,0.0
0.42169327563290404,0.2844448775079149,0.0
0.17466464639391865,0.09298573892374036,0.0
0.9498080913397061,0.883774508024433,0.0
0.9061118942173,0.798058438370323,0.0
0.8917766882146648,0.8877703883594948,0.0
0.38877749988687393,0.2572341475020714,0.0
0.33949501892780154,0.18565524657441146,0.0
0.31162556597224,0.18914173266723544,0.0
0.697319727712575,0.4818507745886913,0.0
0.22731166844740547,0.1243525319668496,0.0
0.955302630833989,0.8922336272999811,0.0
0.7804086573123888,0.6111917459708432,0.0
0.9173122722075974,0.8892760572096199,0.0
0.9496246233933378,0.965366767315037,0.0
0.8193901935468187,0.8153034485770393,0.0
0.792042641820666,0.7668554991206514,0.0
0.3677959860807898,0.21328063609882492,0.0
0.9447377794088275,0.9126970267101301,0.0
0.8775594228580034,0.7672042245110717,0.0
0.7852919468927778,0.6336276812642788,0.0
0.4267090208868586,0.26226676570871504,0.0
0.9479626957113542,0.8787350129256115,0.0
0.6202463514035162,0.4464954443158461,0.0
0.6813081795813959,0.47156393262717555,0.0
0.814381860445296,0.7166958043819984,0.0
0.4517936810151705,0.2946239802695274,0.0
0.7948414628172144,0.676239970032854,0.0
0.3927458546643209,0.24508954900100988,0.0
0.6483430020521684,0.4665017273689861,0.0
0.9524174491233296,0.8952334221694204,0.0
0.25041835414894265,0.13422421514161292,0.0
0.2809186542848222,0.17320472170959283,0.0
0.9150746912220585,0.8409159355810946,0.0
0.9469899519524004,0.8744696832704552,0.0
0.7031108664535876,0.4974553510046523,0.0
0.34639947037167274,0.22343770069324742,0.0
0.968458403589806,0.9211567052377037,0.0
0.9495623763883333,0.8696897431377811,0.0
0.470453159629444,0.31238794396041913,0.0
0.9145931620196187,0.916754947286153,0.0
0.9397100537135855,0.8471267051990222,0.0
0.5412715904997653,0.3384476297072339,0.0
0.14459407342557273,0.08119537617483195,0.0
0.9763513736023374,0.959474170695866,0.0
0.9581662229795619,0.8973401873801287,0.0
0.03640866812834176,0.03390412781263136,0.0
0.9383850374675796,0.8433449392960536,0.0
0.9446772742627253,0.8700521424505099,0.0
0.9416713151318913,0.8532719066117345,0.0
0.5792736563341861,0.4128275476555356,0.0
0.9454055604817232,0.9007899802758083,0.0
0.955979513073545,0.9344848128872025,0.0
0.9605983171028781,0.9262822003486058,0.0
0.7121743765905416,0.5572233025567692,0.0
0.7761988851057676,0.6519055918276672,0.0
0.963343937864822,0.9254901340401569,0.0
0.7236299425849256,0.5607808758124073,0.0
0.9438130477581433,0.8598109555510971,0.0
0.19114707473855508,0.109200720344942,0.0
0.2541608110488186,0.15328504565734935,0.0
0.31773729313191024,0.2206225018849391,0.0
0.9500444226300816,0.8887130158149182,0.0
0.948768273377092,0.8812907180173172,0.0
0.5977896815296851,0.4591011006301674,0.0
0.9572972957366875,0.9179562911430437,0.0
0.848484364797203,0.7779578057201503,0.0
0.542426005446616,0.438486250745889,0.0
0.4169326821251208,0.2370710774525165,0.0
0.2667469065235032,0.15023825251681722,0.0
0.9749290562550647,0.9560662104425182,0.0
0.2985732492458396,0.169024734773709,0.0
0.8870639311508693,0.7845046315608617,0.0
0.676493206178627,0.5159080618151812,0.0
0.8795993189969479,0.8628666991563098,0.0
0.9441219724677145,0.941837267652675,0.0
0.984733071196758,0.9693319594208523,0.0
0.8285937942168754,0.7341303965341384,0.0
0.8791702516528376,0.792557481133221,0.0
0.5921959345797613,0.423497795468096,0.0
0.9018585239114422,0.85760245774395,0.0
0.3135072446313971,0.20014912563318232,0.0
0.6073105567613583,0.42981265101608496,0.0
0.49021464543957827,0.293571852376819,0.0
0.8757360984781631,0.8162115494386081,0.0
0.9495829197600819,0.8756045269273829,0.0
0.7627405574010321,0.6752528691368204,0.0
0.6223307944143172,0.41356249977027165,0.0
0.6485807556676163,0.5596270917761098,0.0
0.8021618161258105,0.661007857175035,0.0
0.9229334272334561,0.8726371897128219,0.0
0.9660407316014189,0.9160232678743074,0.0
0.9716728286940229,0.9412095670570173,0.0
0.9411503564022544,0.8513361437867981,0.0
0.4749894612084694,0.2683437391386785,0.0
0.9314715272705926,0.8807501045232786,0.0
0.2330214829452063,0.14021109863534525,0.0
0.11357557432000354,0.06952668796880225,0.0
0.7019610621889921,0.6336029530679389,0.0
0.9350134452316498,0.9027856307751787,0.0
0.7267514301714794,0.5409352745413928,0.0
0.8920624893786292,0.8351543764913459,0.0
0.909312599449109,0.8741143745634705,0.0
0.4020426691823341,0.2182896905694463,0.0
0.9384970266830212,0.849065430352086,0.0
0.9416739294817461,0.8931272115491373,0.0
0.7483605478366134,0.6528557302097616,0.0
0.4027969864178983,0.24157067897346407,0.0
0.6490163867204207,0.44434539043995913,0.0
0.4889148769085033,0.3673403128771545,0.0
0.8092943264827436,0.6843778183916418,0.0
0.9913611262472936,0.982547331683735,0.0
0.8593060514275696,0.7490650912429212,0.0
0.9606689342391642,0.9101628802691675,0.0
0.8025188945561675,0.6423392782163064,0.0
